node_id,material_id,month,ordered_quantity,received_quantity,on_time_quantity,accepted_quantity,average_actual_lead_time_days,lead_time_std_days,quality_incident_count,source_completeness_flag
NODE-0014,MAT-0019,2024-10-01,251.05,225.15,202.98,223.23,17.16,1.62,0,COMPLETE
NODE-0014,MAT-0019,2024-11-01,242.28,214.36,189.07,213.68,17.04,1.62,0,COMPLETE
NODE-0014,MAT-0019,2024-12-01,229.03,209.12,181.24,208.72,16.61,1.62,0,COMPLETE
NODE-0014,MAT-0019,2025-01-01,212.76,203.35,174.69,202.13,15.97,1.62,0,COMPLETE
NODE-0014,MAT-0019,2025-02-01,195.26,190.1,163.72,187.89,15.29,1.62,0,COMPLETE
NODE-0014,MAT-0019,2025-03-01,178.45,169.55,147.94,167.24,14.72,1.62,0,COMPLETE
NODE-0014,MAT-0019,2025-04-01,164.2,148.93,132.58,147.41,14.41,1.62,0,COMPLETE
NODE-0014,MAT-0019,2025-05-01,154.06,136.16,123.91,135.56,14.44,1.62,0,COMPLETE
NODE-0014,MAT-0019,2025-06-01,149.16,134.53,124.72,134.3,14.79,1.62,0,COMPLETE
NODE-0014,MAT-0019,2025-07-01,150.03,141.73,132.81,141.09,15.38,1.62,0,COMPLETE
NODE-0014,MAT-0019,2025-08-01,156.58,152.31,142.83,150.75,16.07,1.62,0,COMPLETE
NODE-0014,MAT-0019,2025-09-01,168.08,161.41,149.93,159.21,16.69,1.62,0,COMPLETE
NODE-0014,MAT-0019,2025-10-01,183.27,168.4,153.68,166.45,17.08,1.62,0,COMPLETE
NODE-0014,MAT-0019,2025-11-01,200.48,177.71,158.68,176.66,17.15,1.62,0,COMPLETE
NODE-0014,MAT-0019,2025-12-01,217.82,194.48,170.1,194.11,16.88,1.62,0,COMPLETE
NODE-0014,MAT-0019,2026-01-01,233.36,217.56,187.59,216.87,16.35,1.62,0,COMPLETE
NODE-0014,MAT-0019,2026-02-01,245.42,237.65,204.1,235.61,15.67,1.62,0,COMPLETE
NODE-0014,MAT-0019,2026-03-01,252.64,244.56,211.58,241.34,15.02,1.62,0,COMPLETE
NODE-0014,MAT-0019,2026-04-01,254.25,236.84,208.34,233.83,14.55,1.62,0,COMPLETE
NODE-0014,MAT-0019,2026-05-01,250.06,223.16,200.6,221.46,14.38,1.62,0,COMPLETE
NODE-0014,MAT-0019,2026-06-01,240.54,213.29,195.8,212.73,14.56,1.62,0,COMPLETE
NODE-0014,MAT-0019,2026-07-01,226.73,208.5,194.42,208.03,15.03,1.62,0,COMPLETE
NODE-0014,MAT-0019,2026-08-01,210.16,201.93,189.53,200.54,15.68,1.62,0,COMPLETE
NODE-0014,MAT-0019,2026-09-01,192.64,187.35,175.17,185.06,16.36,1.62,0,COMPLETE
NODE-0014,MAT-0019,2026-10-01,176.1,166.23,153.35,164.0,16.89,1.62,0,COMPLETE
NODE-0014,MAT-0019,2026-11-01,162.38,146.35,132.33,144.99,17.15,1.62,0,COMPLETE
NODE-0014,MAT-0019,2026-12-01,152.97,135.21,119.59,134.71,17.07,1.62,0,COMPLETE
NODE-0015,MAT-0015,2024-07-01,243.35,230.6,212.61,224.53,22.64,2.46,0,COMPLETE
NODE-0015,MAT-0015,2024-08-01,251.63,240.16,220.25,232.62,23.6,2.46,0,COMPLETE
NODE-0015,MAT-0015,2024-09-01,254.4,234.62,212.01,227.16,24.32,2.46,0,COMPLETE
NODE-0015,MAT-0015,2024-10-01,251.36,221.36,195.87,215.35,24.63,2.46,0,COMPLETE
NODE-0015,MAT-0015,2024-11-01,242.84,210.76,182.38,206.17,24.45,2.46,0,COMPLETE
NODE-0015,MAT-0015,2024-12-01,229.78,205.81,174.93,201.57,23.83,2.46,0,COMPLETE
NODE-0015,MAT-0015,2025-01-01,213.62,200.47,168.88,195.53,22.92,2.46,0,COMPLETE
NODE-0015,MAT-0015,2025-02-01,196.13,187.69,158.51,182.0,21.94,2.46,0,COMPLETE
NODE-0015,MAT-0015,2025-03-01,179.25,167.44,143.3,162.03,21.13,2.46,0,COMPLETE
NODE-0015,MAT-0015,2025-04-01,164.83,146.85,128.29,142.62,20.68,2.46,0,COMPLETE
NODE-0015,MAT-0015,2025-05-01,154.45,133.94,119.65,130.85,20.72,2.46,0,COMPLETE
NODE-0015,MAT-0015,2025-06-01,149.27,132.05,120.21,129.36,21.23,2.46,0,COMPLETE
NODE-0015,MAT-0015,2025-07-01,149.85,138.95,127.89,135.74,22.08,2.46,0,COMPLETE
NODE-0015,MAT-0015,2025-08-01,156.12,149.23,137.46,144.93,23.07,2.46,0,COMPLETE
NODE-0015,MAT-0015,2025-09-01,167.4,158.06,144.17,152.96,23.95,2.46,0,COMPLETE
NODE-0015,MAT-0015,2025-10-01,182.45,164.73,147.58,159.75,24.51,2.46,0,COMPLETE
NODE-0015,MAT-0015,2025-11-01,199.6,173.66,152.16,169.38,24.61,2.46,0,COMPLETE
NODE-0015,MAT-0015,2025-12-01,216.98,190.01,163.02,186.11,24.23,2.46,0,COMPLETE
NODE-0015,MAT-0015,2026-01-01,232.66,212.84,179.97,208.19,23.46,2.46,0,COMPLETE
NODE-0015,MAT-0015,2026-02-01,244.92,233.0,196.21,226.65,22.49,2.46,0,COMPLETE
NODE-0015,MAT-0015,2026-03-01,252.41,240.22,203.81,232.58,21.55,2.46,0,COMPLETE
NODE-0015,MAT-0015,2026-04-01,254.31,232.84,200.94,225.54,20.88,2.46,0,COMPLETE
NODE-0015,MAT-0015,2026-05-01,250.41,219.4,193.56,213.64,20.64,2.46,0,COMPLETE
NODE-0015,MAT-0015,2026-06-01,241.13,209.72,189.03,205.27,20.89,2.46,0,COMPLETE
NODE-0015,MAT-0015,2026-07-01,227.5,205.24,187.96,200.96,21.57,2.46,0,COMPLETE
NODE-0015,MAT-0015,2026-08-01,211.02,199.13,183.58,194.04,22.5,2.46,0,COMPLETE
NODE-0015,MAT-0015,2026-09-01,193.51,185.0,169.89,179.28,23.48,2.46,0,COMPLETE
NODE-0015,MAT-0015,2026-10-01,176.88,164.14,148.68,158.87,24.24,2.46,0,COMPLETE
NODE-0015,MAT-0015,2026-11-01,162.98,144.27,128.04,140.24,24.62,2.46,0,COMPLETE
NODE-0015,MAT-0015,2026-12-01,153.32,132.95,115.37,129.98,24.5,2.46,0,COMPLETE
NODE-0015,MAT-0020,2024-07-01,240.04,203.62,168.08,196.91,8.58,1.22,0,COMPLETE
NODE-0015,MAT-0020,2024-08-01,249.77,214.59,176.09,206.43,8.95,1.22,1,COMPLETE
NODE-0015,MAT-0020,2024-09-01,254.19,210.96,170.26,202.85,9.22,1.22,1,COMPLETE
NODE-0015,MAT-0020,2024-10-01,252.83,199.08,156.94,192.35,9.34,1.22,0,COMPLETE
NODE-0015,MAT-0020,2024-11-01,245.82,189.46,145.67,184.08,9.27,1.22,0,COMPLETE
NODE-0015,MAT-0020,2024-12-01,233.95,186.04,140.17,180.98,9.04,1.22,0,COMPLETE
NODE-0015,MAT-0020,2025-01-01,218.51,183.19,136.64,177.46,8.69,1.22,0,COMPLETE
NODE-0015,MAT-0020,2025-02-01,201.22,173.14,129.51,166.75,8.32,1.22,1,COMPLETE
NODE-0015,MAT-0020,2025-03-01,183.96,154.76,117.51,148.74,8.01,1.22,1,PARTIAL
NODE-0015,MAT-0020,2025-04-01,168.65,134.64,104.63,129.87,7.84,1.22,1,PARTIAL
NODE-0015,MAT-0020,2025-05-01,156.97,121.05,96.46,117.46,7.86,1.22,0,PARTIAL
NODE-0015,MAT-0020,2025-06-01,150.19,117.87,95.93,114.69,8.05,1.22,0,PARTIAL
NODE-0015,MAT-0020,2025-07-01,149.08,123.23,101.53,119.56,8.37,1.22,0,PARTIAL
NODE-0015,MAT-0020,2025-08-01,153.75,131.94,108.8,127.26,8.75,1.22,1,PARTIAL
NODE-0015,MAT-0020,2025-09-01,163.69,139.22,113.55,133.8,9.08,1.22,1,PARTIAL
NODE-0015,MAT-0020,2025-10-01,177.8,144.13,115.21,138.82,9.3,1.22,1,PARTIAL
NODE-0015,MAT-0020,2025-11-01,194.53,150.8,117.58,146.09,9.33,1.22,0,PARTIAL
NODE-0015,MAT-0020,2025-12-01,212.04,164.71,125.41,160.24,9.19,1.22,0,PARTIAL
NODE-0015,MAT-0020,2026-01-01,228.4,185.91,139.25,180.62,8.9,1.22,0,COMPLETE
NODE-0015,MAT-0020,2026-02-01,241.81,206.14,153.7,199.16,8.53,1.22,0,COMPLETE
NODE-0015,MAT-0020,2026-03-01,250.79,214.93,161.61,206.67,8.17,1.22,1,COMPLETE
NODE-0015,MAT-0020,2026-04-01,254.36,209.43,160.52,201.48,7.92,1.22,1,COMPLETE
NODE-0015,MAT-0020,2026-05-01,252.12,197.27,154.99,190.78,7.83,1.22,0,COMPLETE
NODE-0015,MAT-0020,2026-06-01,244.32,188.6,151.79,183.34,7.92,1.22,0,COMPLETE
NODE-0015,MAT-0020,2026-07-01,231.82,185.79,152.21,180.68,8.18,1.22,0,COMPLETE
NODE-0015,MAT-0020,2026-08-01,215.99,182.27,150.44,176.41,8.53,1.22,0,COMPLETE
NODE-0015,MAT-0020,2026-09-01,198.57,170.81,140.37,164.4,8.9,1.22,1,COMPLETE
NODE-0015,MAT-0020,2026-10-01,181.49,151.62,122.71,145.76,9.19,1.22,1,COMPLETE
NODE-0015,MAT-0020,2026-11-01,166.62,132.02,104.42,127.45,9.34,1.22,0,COMPLETE
NODE-0015,MAT-0020,2026-12-01,155.61,119.9,92.48,116.42,9.29,1.22,0,COMPLETE
NODE-0016,MAT-0013,2024-07-01,244.48,240.66,230.5,228.02,7.09,0.68,1,COMPLETE
NODE-0016,MAT-0013,2024-08-01,252.2,249.59,237.84,235.23,7.39,0.68,1,COMPLETE
NODE-0016,MAT-0013,2024-09-01,254.35,243.28,228.54,229.18,7.62,0.68,1,COMPLETE
NODE-0016,MAT-0013,2024-10-01,250.69,229.47,211.26,217.23,7.71,0.68,1,COMPLETE
NODE-0016,MAT-0013,2024-11-01,241.63,218.45,196.85,207.97,7.66,0.68,1,COMPLETE
NODE-0016,MAT-0013,2024-12-01,228.16,212.87,188.56,202.93,7.46,0.68,1,COMPLETE
NODE-0016,MAT-0013,2025-01-01,211.77,206.59,181.43,196.1,7.18,0.68,1,COMPLETE
NODE-0016,MAT-0013,2025-02-01,194.26,192.82,169.75,181.94,6.87,0.68,1,COMPLETE
NODE-0016,MAT-0013,2025-03-01,177.55,171.95,153.32,161.91,6.62,0.68,1,COMPLETE
NODE-0016,MAT-0013,2025-04-01,163.5,151.29,137.58,142.97,6.48,0.68,1,COMPLETE
NODE-0016,MAT-0013,2025-05-01,153.63,138.71,128.88,131.88,6.49,0.68,1,COMPLETE
NODE-0016,MAT-0013,2025-06-01,149.05,137.38,129.99,131.0,6.65,0.68,1,COMPLETE
NODE-0016,MAT-0013,2025-07-01,150.26,144.93,138.59,137.79,6.91,0.68,1,COMPLETE
NODE-0016,MAT-0013,2025-08-01,157.11,155.86,149.13,147.28,7.22,0.68,1,COMPLETE
NODE-0016,MAT-0013,2025-09-01,168.87,165.29,156.69,155.63,7.5,0.68,1,COMPLETE
NODE-0016,MAT-0013,2025-10-01,184.22,172.64,160.84,162.9,7.68,0.68,1,COMPLETE
NODE-0016,MAT-0013,2025-11-01,201.49,182.4,166.35,173.14,7.71,0.68,1,COMPLETE
NODE-0016,MAT-0013,2025-12-01,218.77,199.63,178.42,190.31,7.59,0.68,1,COMPLETE
NODE-0016,MAT-0013,2026-01-01,234.17,222.98,196.52,212.28,7.35,0.68,1,COMPLETE
NODE-0016,MAT-0013,2026-02-01,245.97,242.99,213.33,230.02,7.04,0.68,1,COMPLETE
NODE-0016,MAT-0013,2026-03-01,252.89,249.53,220.64,235.06,6.75,0.68,1,COMPLETE
NODE-0016,MAT-0013,2026-04-01,254.17,241.4,216.97,227.52,6.54,0.68,1,COMPLETE
NODE-0016,MAT-0013,2026-05-01,249.66,227.44,208.79,215.52,6.46,0.68,1,COMPLETE
NODE-0016,MAT-0013,2026-06-01,239.85,217.34,203.67,207.03,6.54,0.68,1,COMPLETE
NODE-0016,MAT-0013,2026-07-01,225.84,212.18,201.91,202.2,6.75,0.68,1,COMPLETE
NODE-0016,MAT-0013,2026-08-01,209.16,205.09,196.42,194.49,7.05,0.68,1,COMPLETE
NODE-0016,MAT-0013,2026-09-01,191.64,190.01,181.29,179.17,7.35,0.68,1,COMPLETE
NODE-0016,MAT-0013,2026-10-01,175.23,168.61,158.76,158.79,7.59,0.68,1,COMPLETE
NODE-0016,MAT-0013,2026-11-01,161.71,148.73,137.32,140.68,7.71,0.68,1,COMPLETE
NODE-0016,MAT-0013,2026-12-01,152.59,137.79,124.51,131.11,7.67,0.68,1,COMPLETE
NODE-0016,MAT-0016,2024-07-01,240.86,209.96,178.09,203.59,20.94,2.8,0,COMPLETE
NODE-0016,MAT-0016,2024-08-01,250.25,220.63,186.07,212.83,21.82,2.8,1,COMPLETE
NODE-0016,MAT-0016,2024-09-01,254.29,216.57,179.73,208.82,22.49,2.8,1,COMPLETE
NODE-0016,MAT-0016,2024-10-01,252.52,204.39,165.77,198.02,22.78,2.8,0,COMPLETE
NODE-0016,MAT-0016,2024-11-01,245.15,194.56,154.01,189.54,22.62,2.8,0,COMPLETE
NODE-0016,MAT-0016,2024-12-01,232.99,190.79,148.09,186.1,22.04,2.8,0,COMPLETE
NODE-0016,MAT-0016,2025-01-01,217.37,187.37,144.02,182.0,21.2,2.8,0,COMPLETE
NODE-0016,MAT-0016,2025-02-01,200.02,176.66,136.17,170.61,20.29,2.8,0,COMPLETE
NODE-0016,MAT-0016,2025-03-01,182.84,157.82,123.43,152.09,19.54,2.8,1,COMPLETE
NODE-0016,MAT-0016,2025-04-01,167.72,137.56,110.02,133.05,19.13,2.8,0,COMPLETE
NODE-0016,MAT-0016,2025-05-01,156.33,124.1,101.71,120.74,19.16,2.8,0,COMPLETE
NODE-0016,MAT-0016,2025-06-01,149.93,121.19,101.39,118.24,19.63,2.8,0,COMPLETE
NODE-0016,MAT-0016,2025-07-01,149.22,126.88,107.43,123.45,20.42,2.8,0,COMPLETE
NODE-0016,MAT-0016,2025-08-01,154.27,135.95,115.19,131.49,21.33,2.8,0,COMPLETE
NODE-0016,MAT-0016,2025-09-01,164.53,143.58,120.38,138.37,22.15,2.8,1,COMPLETE
NODE-0016,MAT-0016,2025-10-01,178.87,148.9,122.41,143.8,22.67,2.8,0,COMPLETE
NODE-0016,MAT-0016,2025-11-01,195.72,156.1,125.26,151.63,22.76,2.8,0,COMPLETE
NODE-0016,MAT-0016,2025-12-01,213.21,170.59,133.77,166.4,22.41,2.8,0,COMPLETE
NODE-0016,MAT-0016,2026-01-01,229.43,192.2,148.34,187.24,21.7,2.8,0,COMPLETE
NODE-0016,MAT-0016,2026-02-01,242.58,212.46,163.24,205.82,20.8,2.8,0,COMPLETE
NODE-0016,MAT-0016,2026-03-01,251.22,220.91,171.14,213.01,19.93,2.8,1,COMPLETE
NODE-0016,MAT-0016,2026-04-01,254.39,214.99,169.68,207.39,19.31,2.8,1,COMPLETE
NODE-0016,MAT-0016,2026-05-01,251.76,202.55,163.74,196.42,19.09,2.8,0,COMPLETE
NODE-0016,MAT-0016,2026-06-01,243.6,193.65,160.26,188.77,19.32,2.8,0,COMPLETE
NODE-0016,MAT-0016,2026-07-01,230.82,190.47,160.38,185.73,19.94,2.8,0,COMPLETE
NODE-0016,MAT-0016,2026-08-01,214.83,186.35,158.05,180.84,20.81,2.8,0,COMPLETE
NODE-0016,MAT-0016,2026-09-01,197.37,174.25,147.16,168.17,21.71,2.8,0,COMPLETE
NODE-0016,MAT-0016,2026-10-01,180.39,154.64,128.66,149.06,22.42,2.8,1,COMPLETE
NODE-0016,MAT-0016,2026-11-01,165.73,134.94,109.8,130.63,22.77,2.8,0,COMPLETE
NODE-0016,MAT-0016,2026-12-01,155.03,122.98,97.65,119.74,22.66,2.8,0,COMPLETE
NODE-0017,MAT-0014,2024-07-01,244.0,236.34,222.75,226.3,20.77,2.11,1,COMPLETE
NODE-0017,MAT-0014,2024-08-01,251.96,245.55,230.22,233.88,21.65,2.11,1,COMPLETE
NODE-0017,MAT-0014,2024-09-01,254.38,239.58,221.39,228.09,22.31,2.11,1,COMPLETE
NODE-0017,MAT-0014,2024-10-01,250.98,226.0,204.6,216.21,22.59,2.11,1,COMPLETE
NODE-0017,MAT-0014,2024-11-01,242.15,215.17,190.6,207.0,22.43,2.11,1,COMPLETE
NODE-0017,MAT-0014,2024-12-01,228.86,209.86,182.67,202.15,21.86,2.11,1,COMPLETE
NODE-0017,MAT-0014,2025-01-01,212.56,203.99,176.02,195.66,21.03,2.11,1,COMPLETE
NODE-0017,MAT-0014,2025-02-01,195.06,190.64,164.9,181.78,20.12,2.11,1,COMPLETE
NODE-0017,MAT-0014,2025-03-01,178.28,170.03,149.0,161.79,19.38,2.11,1,COMPLETE
NODE-0017,MAT-0014,2025-04-01,164.06,149.39,133.56,142.67,18.98,2.11,1,COMPLETE
NODE-0017,MAT-0014,2025-05-01,153.98,136.66,124.89,131.3,19.01,2.11,1,COMPLETE
NODE-0017,MAT-0014,2025-06-01,149.14,135.09,125.74,130.16,19.47,2.11,1,COMPLETE
NODE-0017,MAT-0014,2025-07-01,150.07,142.36,133.94,136.76,20.25,2.11,1,COMPLETE
NODE-0017,MAT-0014,2025-08-01,156.68,153.0,144.06,146.11,21.16,2.11,1,COMPLETE
NODE-0017,MAT-0014,2025-09-01,168.23,162.17,151.25,154.32,21.97,2.11,1,COMPLETE
NODE-0017,MAT-0014,2025-10-01,183.46,169.23,155.07,161.38,22.49,2.11,1,COMPLETE
NODE-0017,MAT-0014,2025-11-01,200.68,178.63,160.17,171.35,22.58,2.11,1,COMPLETE
NODE-0017,MAT-0014,2025-12-01,218.01,195.5,171.72,188.31,22.23,2.11,1,COMPLETE
NODE-0017,MAT-0014,2026-01-01,233.52,218.62,189.33,210.32,21.52,2.11,1,COMPLETE
NODE-0017,MAT-0014,2026-02-01,245.53,238.71,205.9,228.35,20.63,2.11,1,COMPLETE
NODE-0017,MAT-0014,2026-03-01,252.69,245.54,213.35,233.76,19.77,2.11,1,COMPLETE
NODE-0017,MAT-0014,2026-04-01,254.24,237.74,210.03,226.44,19.15,2.11,1,COMPLETE
NODE-0017,MAT-0014,2026-05-01,249.99,224.01,202.2,214.5,18.93,2.11,1,COMPLETE
NODE-0017,MAT-0014,2026-06-01,240.41,214.09,197.35,206.08,19.16,2.11,1,COMPLETE
NODE-0017,MAT-0014,2026-07-01,226.56,209.23,195.88,201.47,19.78,2.11,1,COMPLETE
NODE-0017,MAT-0014,2026-08-01,209.96,202.56,190.88,194.11,20.65,2.11,1,COMPLETE
NODE-0017,MAT-0014,2026-09-01,192.44,187.88,176.37,179.03,21.54,2.11,1,COMPLETE
NODE-0017,MAT-0014,2026-10-01,175.93,166.7,154.41,158.66,22.24,2.11,1,COMPLETE
NODE-0017,MAT-0014,2026-11-01,162.25,146.82,133.31,140.35,22.58,2.11,1,COMPLETE
NODE-0017,MAT-0014,2026-12-01,152.9,135.72,120.55,130.49,22.48,2.11,1,COMPLETE
NODE-0017,MAT-0017,2024-07-01,244.57,241.43,231.91,237.86,13.63,1.3,0,COMPLETE
NODE-0017,MAT-0017,2024-08-01,252.24,250.32,239.22,245.35,14.2,1.3,0,COMPLETE
NODE-0017,MAT-0017,2024-09-01,254.34,243.94,229.84,239.0,14.64,1.3,0,COMPLETE
NODE-0017,MAT-0017,2024-10-01,250.64,230.09,212.46,226.49,14.83,1.3,0,COMPLETE
NODE-0017,MAT-0017,2024-11-01,241.53,219.03,197.99,216.79,14.72,1.3,0,COMPLETE
NODE-0017,MAT-0017,2024-12-01,228.03,213.41,189.62,211.48,14.35,1.3,0,COMPLETE
NODE-0017,MAT-0017,2025-01-01,211.62,207.06,182.41,204.34,13.8,1.3,0,COMPLETE
NODE-0017,MAT-0017,2025-02-01,194.11,193.21,170.63,189.59,13.2,1.3,0,COMPLETE
NODE-0017,MAT-0017,2025-03-01,177.42,172.3,154.11,168.73,12.72,1.3,0,COMPLETE
NODE-0017,MAT-0017,2025-04-01,163.39,151.63,138.31,149.01,12.45,1.3,0,COMPLETE
NODE-0017,MAT-0017,2025-05-01,153.57,139.08,129.61,137.47,12.47,1.3,0,COMPLETE
NODE-0017,MAT-0017,2025-06-01,149.04,137.8,130.76,136.59,12.78,1.3,0,COMPLETE
NODE-0017,MAT-0017,2025-07-01,150.29,145.4,139.43,143.71,13.29,1.3,0,COMPLETE
NODE-0017,MAT-0017,2025-08-01,157.19,156.37,150.06,153.66,13.89,1.3,0,COMPLETE
NODE-0017,MAT-0017,2025-09-01,168.98,165.85,157.68,162.41,14.42,1.3,0,COMPLETE
NODE-0017,MAT-0017,2025-10-01,184.36,173.25,161.9,170.01,14.75,1.3,0,COMPLETE
NODE-0017,MAT-0017,2025-11-01,201.64,183.08,167.47,180.69,14.82,1.3,0,COMPLETE
NODE-0017,MAT-0017,2025-12-01,218.91,200.38,179.64,198.57,14.59,1.3,0,COMPLETE
NODE-0017,MAT-0017,2026-01-01,234.28,223.76,197.84,221.46,14.12,1.3,0,COMPLETE
NODE-0017,MAT-0017,2026-02-01,246.05,243.76,214.68,239.93,13.54,1.3,0,COMPLETE
NODE-0017,MAT-0017,2026-03-01,252.93,250.24,221.97,245.17,12.97,1.3,0,COMPLETE
NODE-0017,MAT-0017,2026-04-01,254.15,242.06,218.23,237.26,12.57,1.3,0,COMPLETE
NODE-0017,MAT-0017,2026-05-01,249.6,228.06,209.99,224.7,12.42,1.3,0,COMPLETE
NODE-0017,MAT-0017,2026-06-01,239.75,217.92,204.82,215.8,12.57,1.3,0,COMPLETE
NODE-0017,MAT-0017,2026-07-01,225.71,212.71,203.0,210.72,12.98,1.3,0,COMPLETE
NODE-0017,MAT-0017,2026-08-01,209.01,205.55,197.42,202.67,13.55,1.3,0,COMPLETE
NODE-0017,MAT-0017,2026-09-01,191.5,190.39,182.18,186.7,14.13,1.3,0,COMPLETE
NODE-0017,MAT-0017,2026-10-01,175.1,168.95,159.55,165.48,14.59,1.3,0,COMPLETE
NODE-0017,MAT-0017,2026-11-01,161.62,149.08,138.05,146.63,14.82,1.3,0,COMPLETE
NODE-0017,MAT-0017,2026-12-01,152.53,138.17,125.23,136.67,14.75,1.3,0,COMPLETE
NODE-0018,MAT-0015,2024-07-01,238.91,195.05,154.99,186.77,11.21,1.71,1,COMPLETE
NODE-0018,MAT-0015,2024-08-01,249.08,206.38,162.99,196.58,11.69,1.71,1,COMPLETE
NODE-0018,MAT-0015,2024-09-01,254.02,203.31,157.81,193.57,12.05,1.71,1,COMPLETE
NODE-0018,MAT-0015,2024-10-01,253.2,191.83,145.3,183.53,12.2,1.71,1,COMPLETE
NODE-0018,MAT-0015,2024-11-01,246.69,182.49,134.67,175.57,12.11,1.71,1,COMPLETE
NODE-0018,MAT-0015,2024-12-01,235.22,179.5,129.7,172.91,11.81,1.71,1,COMPLETE
NODE-0018,MAT-0015,2025-01-01,220.05,177.42,126.86,170.18,11.35,1.71,1,COMPLETE
NODE-0018,MAT-0015,2025-02-01,202.85,168.26,120.67,160.46,10.87,1.71,1,COMPLETE
NODE-0018,MAT-0015,2025-03-01,185.51,150.54,109.66,143.26,10.46,1.71,1,COMPLETE
NODE-0018,MAT-0015,2025-04-01,169.94,130.65,97.49,124.78,10.25,1.71,1,COMPLETE
NODE-0018,MAT-0015,2025-05-01,157.86,116.91,89.55,112.33,10.26,1.71,1,COMPLETE
NODE-0018,MAT-0015,2025-06-01,150.59,113.38,88.77,109.25,10.52,1.71,1,COMPLETE
NODE-0018,MAT-0015,2025-07-01,148.94,118.31,93.82,113.67,10.94,1.71,1,COMPLETE
NODE-0018,MAT-0015,2025-08-01,153.08,126.58,100.46,120.88,11.43,1.71,1,COMPLETE
NODE-0018,MAT-0015,2025-09-01,162.57,133.39,104.68,126.93,11.86,1.71,1,COMPLETE
NODE-0018,MAT-0015,2025-10-01,176.35,137.76,105.87,131.38,12.14,1.71,1,COMPLETE
NODE-0018,MAT-0015,2025-11-01,192.92,143.72,107.62,137.87,12.19,1.71,1,COMPLETE
NODE-0018,MAT-0015,2025-12-01,210.43,156.83,114.57,151.07,12.0,1.71,1,COMPLETE
NODE-0018,MAT-0015,2026-01-01,226.98,177.43,127.43,170.7,11.62,1.71,1,COMPLETE
NODE-0018,MAT-0015,2026-02-01,240.73,197.6,141.23,189.03,11.14,1.71,1,COMPLETE
NODE-0018,MAT-0015,2026-03-01,250.18,206.81,149.12,196.9,10.67,1.71,1,COMPLETE
NODE-0018,MAT-0015,2026-04-01,254.27,201.85,148.48,192.27,10.34,1.71,1,COMPLETE
NODE-0018,MAT-0015,2026-05-01,252.57,190.07,143.46,182.01,10.22,1.71,1,COMPLETE
NODE-0018,MAT-0015,2026-06-01,245.26,181.67,140.6,174.88,10.35,1.71,1,COMPLETE
NODE-0018,MAT-0015,2026-07-01,233.14,179.35,141.39,172.71,10.68,1.71,1,COMPLETE
NODE-0018,MAT-0015,2026-08-01,217.55,176.63,140.34,169.27,11.15,1.71,1,COMPLETE
NODE-0018,MAT-0015,2026-09-01,200.2,166.06,131.34,158.25,11.63,1.71,1,COMPLETE
NODE-0018,MAT-0015,2026-10-01,183.01,147.46,114.79,140.36,12.01,1.71,1,COMPLETE
NODE-0018,MAT-0015,2026-11-01,167.86,128.02,97.3,122.38,12.19,1.71,1,COMPLETE
NODE-0018,MAT-0015,2026-12-01,156.43,115.71,85.67,111.26,12.14,1.71,1,COMPLETE
NODE-0018,MAT-0018,2024-07-01,238.77,194.02,153.45,184.53,22.02,3.38,1,COMPLETE
NODE-0018,MAT-0018,2024-08-01,248.99,205.4,161.45,194.32,22.95,3.38,1,COMPLETE
NODE-0018,MAT-0018,2024-09-01,254.0,202.39,156.35,191.38,23.66,3.38,1,COMPLETE
NODE-0018,MAT-0018,2024-10-01,253.24,190.96,143.93,181.46,23.96,3.38,1,COMPLETE
NODE-0018,MAT-0018,2024-11-01,246.79,181.64,133.38,173.59,23.79,3.38,1,COMPLETE
NODE-0018,MAT-0018,2024-12-01,235.37,178.71,128.47,170.99,23.19,3.38,1,COMPLETE
NODE-0018,MAT-0018,2025-01-01,220.23,176.71,125.7,168.37,22.3,3.38,1,COMPLETE
NODE-0018,MAT-0018,2025-02-01,203.04,167.67,119.63,158.81,21.34,3.38,1,COMPLETE
NODE-0018,MAT-0018,2025-03-01,185.69,150.03,108.74,141.8,20.55,3.38,1,COMPLETE
NODE-0018,MAT-0018,2025-04-01,170.1,130.16,96.64,123.47,20.12,3.38,1,COMPLETE
NODE-0018,MAT-0018,2025-05-01,157.97,116.41,88.74,111.1,20.16,3.38,1,COMPLETE
NODE-0018,MAT-0018,2025-06-01,150.64,112.84,87.93,108.0,20.65,3.38,1,COMPLETE
NODE-0018,MAT-0018,2025-07-01,148.92,117.72,92.92,112.35,21.48,3.38,1,COMPLETE
NODE-0018,MAT-0018,2025-08-01,153.01,125.94,99.49,119.46,22.44,3.38,1,COMPLETE
NODE-0018,MAT-0018,2025-09-01,162.44,132.7,103.65,125.42,23.3,3.38,1,COMPLETE
NODE-0018,MAT-0018,2025-10-01,176.18,137.0,104.78,129.77,23.85,3.38,1,COMPLETE
NODE-0018,MAT-0018,2025-11-01,192.72,142.88,106.46,136.14,23.95,3.38,1,COMPLETE
NODE-0018,MAT-0018,2025-12-01,210.24,155.89,113.3,149.16,23.57,3.38,1,COMPLETE
NODE-0018,MAT-0018,2026-01-01,226.81,176.42,126.04,168.58,22.82,3.38,1,COMPLETE
NODE-0018,MAT-0018,2026-02-01,240.6,196.58,139.77,186.79,21.88,3.38,1,COMPLETE
